ID,Text,Comment
Good.ChemistrySet.DisplayName,Verrerie de Laboratoire,869
Good.ChemistrySet.PluralDisplayName,Verrerie de Laboratoire,870
Lapantouflemagic.SmallBadwaterPump.DisplayName,Petite Pompe à Eau Polluée,871
Lapantouflemagic.SmallBadwaterPump.Description,"Une petite pompe manuelle pour l’eau polluée.
Probablement mise au point par un castor dérangé.
La turbine doit être submergée.
<color=#00FFFF>Bâtiment étanche</color>",872
Lapantouflemagic.SmallBadwaterPump.FlavorDescription,"« Mais qui a conçu un truc pareil ? Les jeunes de nos jours... »
- Ernest sans-dents, Doyen castor",873
Need.Trebuchetdeath.DeathMessage,"<color=green>s’est dit que ça serait hilarant de se planquer dans le panier du trébuchet. Et franchement, oui.</color>",874
Lapantouflemagic.DrinksNeedGroup.DisplayName,Boissons,875
Lapantouflemagic.SciencePoints.bad,Science Inefficace,876
Lapantouflemagic.SciencePoints.Good,Science Efficace,877
Lapantouflemagic.Distillery.DisplayName,Distillerie,878
Lapantouflemagic.Distillery.Description,"Un bâtiment spécialisé dans la purification d’éléments issus de ressources naturelles ou manufacturées.
<color=#00FFFF>Bâtiment étanche</color>",879
Lapantouflemagic.Distillery.FlavorDescription,"« Pourquoi c’est pas l’alchimiste qui s’en charge ? »
-Maman castor",880
Good.Cure.DisplayName,Facteur de Résistance à la Pollution,881
Good.Cure.PluralDisplayName,Facteur de Résistance à la Pollution,882
Lapantouflemagic.4Dynamite.DisplayName,Quadruple Dynamite,883
Lapantouflemagic.SmallAquiferPumpCopy.DisplayName,Pompe d’Aquifère,884
Lapantouflemagic.DamDrain.FlavorDescription,"Merci de ne pas obstruer les pales avec des branches, rondins, ou les corps brisés de vos ennemis.",886
Lapantouflemagic.WaterCannonH.DisplayName,Canon à Eau 70°,887
Lapantouflemagic.WaterCannonH.Description,"Une évolution amusante de la pompe à eau mécanique des autres factions.
Tire de l’eau à un angle de 70° pour irriguer à distance.
Élévation importante mais à courte distance.
<color=green>Le canon remplira le réservoir jusqu’au drapeau bleu</color>",888
Lapantouflemagic.WaterCannonL.DisplayName,Canon à Eau 30°,889
Lapantouflemagic.WaterCannonL.Description,"Une évolution amusante de la pompe à eau mécanique des autres factions.
Tire de l’eau à un angle de 30° pour irriguer à distance.
Maximise la distance au prix de l’élévation.
<color=green>Le canon remplira le réservoir jusqu’au drapeau bleu</color>",890
Lapantouflemagic.WaterCannonM.DisplayName,Canon à Eau 45°,891
Lapantouflemagic.WaterCannonM.Description,"Une évolution amusante de la pompe à eau mécanique des autres factions.
Tire de l’eau à un angle de 45° pour irriguer à distance.
Donne un bon équilibre entre distance et élévation.
<color=green>Le canon remplira le réservoir jusqu’au drapeau bleu</color>",892
Lapantouflemagic.BananaTree.DisplayName,Bananier,893
Lapantouflemagic.BananaTree.FlavorDescription,Il ne manque plus que le chocolat et la crème glacée…,894
Lapantouflemagic.Banana.DisplayName,Banane,895
Lapantouflemagic.Banana.PluralDisplayName,Bananes,896
Lapantouflemagic.GreenHouse.DisplayName,Serre,897
Lapantouflemagic.GreenHouse.Description,"Une grande serre pour garder les bananiers bien au chaud.
<color=red>Bâtiment écrasable ! Faites attention ! N’accepte que des bananiers !
Ce bâtiment n’est pas étanche</color>",898
Lapantouflemagic.GreenHouse.FlavorDescription,"« Si tu ne mange que des bananes, tu ne va pas user tes dents, et elle vont pousser, pousser, pousser… et un jour elles te transperceront le cerveau ! »
- Maman castor",899
Lapantouflemagic.Trebuchet.Description,La seule façon pratique pour se débarrasser de toute cette rocaille inutile. Permet également à un castor un peu étrange d’étudier la balistique.,900
Lapantouflemagic.Badbucket.DisplayName,Poste d’ Écopage d’Eau Polluée,901
Lapantouflemagic.Badbucket.Description,"Quelques rondins et planches assemblées vite fait en une sorte de plateforme juste assez stable pour écoper de l’eau polluée avec un seau, sans s’en mettre de partout. Peut être.",902
Lapantouflemagic.Badbucket.FlavorDescription,"« On doit pouvoir faire quelque chose d’utile avec ce liquide, il nous faut juste quelqu’un d’assez idiot pour accepter d’aller en chercher. Je suis sur que Kevin sera à la hauteur. »
- Un scientifique castor ",903
Lapantouflemagic.ZauerKrautBarrel.DisplayName,Tonneaux de Fermentation,906
Lapantouflemagic.ZauerKrautBarrel.Description,"Un tas de tonneaux qui peuvent être remplis de différents ingrédients que l’on laisse mariner, fermenter, ou se décomposer.
<color=#FF6EC7>Peut fonctionner sans travailleur dédié.</color>",907
Lapantouflemagic.ZauerKrautBarrel.FlavorDescription,"« Un espace clos que personne n’ouvre jamais ? Intéressant… »
- Jack L’Érongeur",908
Lapantouflemagic.Factory.Description,"Un grand bâtiment industriel destiné à raffiner la ferraille en acier, ainsi qu’a fabriquer des pièces sur-mesure.
<color=#00FFFF>Bâtiment étanche</color>",912
Lapantouflemagic.TreeNursery.Description,"Un bâtiment spécialisé dans lequel des castors forestier expérimentés prennent soin de petites pousses et font germer des plantes exotiques avant de les planter à l’extérieur.
<color=red>Le bâtiment peut se connecter à une échelle ou à une loge à fosse et échelle par en-dessous</color>",914
Lapantouflemagic.LargeWaterWheel.Description,"Une roue à aube plus grande et plus efficace, soutenue par les cotés.",915
Lapantouflemagic.BIT.Description,"Une institution scientifique avancée dans laquelle les castors les plus brillants développent de nouvelles technologies.
<color=#00FFFF>Bâtiment étanche</color>",917
Lapantouflemagic.Fireflyfarm.DisplayName,Tente de Toilettage de Luciole,920
Lapantouflemagic.Fireflyfarm.Description,"Un lieu de travail réservé aux castors les plus courageux. Éleve des lucioles géantes carnivores a partir de petites larves afin de récolter le fluide luminescent de leur abdomen.
La bête vorace est maintenue attachée en permanence pour garantir une <i>parfaite</i> sécurité pour les travailleurs.",921
Lapantouflemagic.Fireflyfarm.FlavorDescription,"« Vous voyez mes petits, pour un mal, un bien ! S’occuper de ces bestioles est plutôt facile, et qu’est-ce qu’elle va me faire ? Bouffer ma prothèse ? Ha ! »
- Papy castor, sur le secret du bonheur.",922
Lapantouflemagic.RobotParts.DisplayName,Bras Articulé,923
Lapantouflemagic.RobotParts.PluralDisplayName,Bras Articulés,924
Lapantouflemagic.InsectLarva.DisplayName,Larve d’Insecte,925
Lapantouflemagic.InsectLarva.PluralDisplayName,Larves d’Insectes,926
Need.Insectdeath.DisplayName,Mort par luciole,927
Need.Insectdeath.DeathMessage,"<color=green>ne savait pas ce que ""carnivore"" signifiait et a essayé de caresser une luciolee géante, prouvant ainsi qu’il ne faut jamais hésiter à poser une question au professeur.</color>",928
Lapantouflemagic.Glowfluid.DisplayName,Fluide Luminescent,929
Lapantouflemagic.Glowfluid.PluralDisplayName,Fluide Luminescent,930
Lapantouflemagic.GiantLogBridge.Description,"Un demi séquoia, artistiquement emmanché dans pas-demi séquoia de sorte a créer une coursive.
Livré avec des lampes en dessous parce que personne n’aime vivre dans le noir.",935
Lapantouflemagic.GiantLogBridge.FlavorDescription,"« Ça n’a pas l’air très stable... »
- Un castor fermier",936
Lapantouflemagic.MintEssence.DisplayName,Essence Endothermique,946
Lapantouflemagic.MintEssence.PluralDisplayName,Essence Endothermique,947
Lapantouflemagic.Mushroomfarm.DisplayName,Laboratoire à OGM,957
Lapantouflemagic.Mushroomfarm.Description,"Un grand bâtiment hermétique dans lequel on fait pousser des champignons et des plantes génétiquement modifiées dans des conditions optimales, résultant en une vitesse de pousse incroyable et des rendement délirants.
<color=#00FFFF>Bâtiment étanche</color>",958
Lapantouflemagic.Mushroomfarm.FlavorDescription,"« Est-ce que je devrais manger de champignon rouge et blanc ? Il a l’air délicieux. »
- Kévin le crétin, dernières paroles",959
Lapantouflemagic.MechanizedPinkwoodFarm.DisplayName,"Automate Cultivateur Hydroponique
Fleuriers",960
Lapantouflemagic.MechanizedPinkwoodFarm.Description,"Une machine infernale qui transforme l’énergie mécanique en rondins.
Les scies circulaires doivent être changées régulièrement.
",961
Lapantouflemagic.MechanizedPinkwoodFarm.FlavorDescription,"« La règle la plus importante de l’ingénierie castorine, c’est de ne surtout pas regarder les mécanismes de trop près.
- Papy castor, à propos de son absence de moustaches.",962
Lapantouflemagic.WarmStorageBaseR.DisplayName,Main de la Soupe,969
Lapantouflemagic.Woodupgrade.DisplayName,Amélioration de Petite Tour : Camionneurs,973
Lapantouflemagic.Woodupgrade.FlavorDescription,"« Et donc... la plateforme vous sert à quoi déjà ? »
- Un castor bûcheron confus",975
ToolGroups.Lapantouflemagic.AdvancedBuildings,Bâtiments Avancés,976
Lapantouflemagic.NewCentrifuge.DisplayName,Centrifugeuse,977
Lapantouflemagic.NewCentrifuge.Description,"Une centrifugeuse en forme de sablier, utilisée pour recycler du combustible nucléaire à partir de déchets nucléaires des hoomains.
Fait aussi office de logement en dépit du bon sens parce que la tradition l’impose.
<color=#FF6EC7>Peut fonctionner sans travailleur dédié.</color>
<color=#00FFFF>Bâtiment étanche</color>",978
Lapantouflemagic.NewCentrifuge.FlavorDescription,"Par chance, certains castors sont capables de dormir même dans les endroit les plus improbables…",979
Lapantouflemagic.NuclearPress.DisplayName,Presse Chaude Nucléaire,980
Lapantouflemagic.NuclearPress.Description,"Une presse démesurée utilisant la chaleur nucléaire pour soutirer jusqu’à la dernière goutte d’huile des graines de tournesol.
<color=#FF6EC7>Peut fonctionner sans travailleur dédié.</color>
<color=#00FFFF>Bâtiment étanche</color>",981
Lapantouflemagic.NuclearPress.FlavorDescription,« Un logement probablement sain »,982
Lapantouflemagic.NuclearFuel.DisplayName,Combustible Nucléaire,983
Lapantouflemagic.NuclearFuel.PluralDisplayName,Combustible Nucléaire,984
Lapantouflemagic.NuclearFuelFast.DisplayName,Purification Catalysée,985
Lapantouflemagic.NuclearFuelSlow.DisplayName,Purification Lente,986
Lapantouflemagic.FermentationHouse.DisplayName,Maison de Fermentation,987
Lapantouflemagic.FermentationHouse.Description,"Une petite loge dont les habitants ont pour tâche de remplir et de s’occuper des tonneaux de fermentation installés à l’étage.
<color=#FF6EC7>Peut fonctionner sans travailleur dédié.</color>
<color=#00FFFF>Bâtiment étanche</color>
",988
Lapantouflemagic.FermentationHouse.FlavorDescription,"« Si j’en garde un peu pour moi, personne n’y verra rien... »
- Un castor fermenteur",989
Lapantouflemagic.AdvancedWarmstorage.DisplayName,Stockage Chauffé Avancé,990
Lapantouflemagic.AdvancedWarmstorage.Description,"Un vieux modèle de tour recyclé pour en faire un stockage chauffé gargantuesque.
La chaleur est fournie gratuitement et pour l’éternité par une énorme barre de matière radioactive en son centre.",991
Lapantouflemagic.AdvancedWarmstorage.FlavorDescription,"« Le mieux, c’est que la nourriture qu’on y place ne pourrit jamais, et que les idiots qui la remplissent n’ont jamais de chatons »
- Un castor eugéniste",992
Lapantouflemagic.NewFloodgateDam.DisplayName,Barrage Rétractable,993
Lapantouflemagic.NewFloodgateDam.Description,Un élément de barrage complexe mais incroyablement pratique dont le mur peut être rétracté pour contrôler le flux d’eau.,994
Lapantouflemagic.NewFloodgateDam.FlavorDescription,"« Aaah, le progrès »
- Un castor mécanicien",995
Good.Onigiri_Salt.DisplayName,Boule de Riz,997
Good.Onigiri_Salt.PluralDisplayName,Boules de Riz,998
Lapantouflemagic.Lotus.DisplayName,Lotus,999
Lapantouflemagic.Lotus.PluralDisplayName,Lotus,1000
Lapantouflemagic.Lotus.FlavorDescription,"« Si tu en trouve un noir, tu peux le fourguer aux geeks contre des milliers de choux ! »
- Un castor paysan",1001
Lapantouflemagic.Nenuphar.DisplayName,Nenuphar,1002
Lapantouflemagic.Nenuphar.PluralDisplayName,Nenuphars,1003
Lapantouflemagic.Lotus_Flower.DisplayName,Fleur de Lotus,1006
Lapantouflemagic.Lotus_Flower.PluralDisplayName,Fleur de Lotus,1007
Good.DandelTea.DisplayName,Thé de Lotus,1009
Good.DandelTea.PluralDisplayName,Thé de Lotus,1010
Lapantouflemagic.FloodgateDamBlueprint.DisplayName,Plan de Barrage Rétractable,1015
Lapantouflemagic.FloodgateDamBlueprint.PluralDisplayName,Plans de Barrage Rétractable,1016
Lapantouflemagic.FloodgateDamFancyBlueprint.DisplayName,Plan de Barrage Rétractable Enluminé,1017
Lapantouflemagic.FloodgateDamFancyBlueprint.PluralDisplayName,Plans de Barrage Rétractable Enluminés,1018
Lapantouflemagic.SFITBFancyBlueprint.DisplayName,Plan de Bain Public Surélevé à Irrigation,1019
Lapantouflemagic.SFITBFancyBlueprint.PluralDisplayName,Plans de Bain Public Surélevé à Irrigation,1020
Lapantouflemagic.SFITBBlueprint.DisplayName,Plan de Bain Public Surélevé à Irrigation Enluminé,1021
Lapantouflemagic.SFITBBlueprint.PluralDisplayName,Plans de Bain Public Surélevé à Irrigation Enluminés,1022
Lapantouflemagic.MechanizedSpadderdockfarm.DisplayName,"Automate Cultivateur Hydroponique :
Ferme à Nénuphars",1023
Good.Hydrogen.DisplayName,Hydrogène,1024
Good.Hydrogen.PluralDisplayName,Hydrogène,1025
Lapantouflemagic.RuinExploration.DisplayName,Exploration des Ruines,1026
Lapantouflemagic.RuinExploration.PluralDisplayName,Exploration des Ruines,1027
Lapantouflemagic.SkyExploration.DisplayName,Exploration Aérienne,1028
Lapantouflemagic.SkyExploration.PluralDisplayName,Exploration Aérienne,1029
Group.PowerShafts.DisplayName,Arbres de Transmission,1030
Lapantouflemagic.ScrollHolder.DisplayName,Présentoir à Parchemins,1031
Lapantouflemagic.ScrollHolder.Description,"Stocke des plans, diplômes, ou cartes d’exploration.",1032
Lapantouflemagic.ScrollHolder.FlavorDescription,Seuls les coussins rouges sont glorieux.,1033
Lapantouflemagic.NuclearPowerPlant.Group.DisplayName,Centrale Nucléaire,1058
Lapantouflemagic.PhDInNuclearPhysics.DisplayName,Doctorat en Physique Nucléaire,1075
Lapantouflemagic.PhDInNuclearPhysics.PluralDisplayName,Doctorats en Physique Nucléaire,1076
Lapantouflemagic.BetterDamDrain.DisplayName,Loge à Valve,1077
Lapantouflemagic.DamDrain.Description,"Une petite loge qui contrôle une vanne.
Permet au barrage de ne pas complètement bloquer l’écoulement de l’eau.
<color=#00FFFF>Bâtiment étanche</color>",1078
Lapantouflemagic.NEWEngine.Description,"Brûle du méthane pour produire de l’énergie mécanique.
<color=#00FFFF>Bâtiment étanche</color>",1084
Lapantouflemagic.MedicalBed_Injury.DisplayName,Lit médical : Blessures Mineures,1093
Lapantouflemagic.MedicalBed_Injury.Description,Permet aux castors blessés de se reposer pendant que quelqu’un ajuste le <color=green>baume médical</color> pour en faire un cataplasme à base de <color=green>résine de pin</color>.,1094
Lapantouflemagic.MedicalBed_Burns.DisplayName,Lit médical : Brûlure Mineure,1095
Lapantouflemagic.MedicalBed_Burns.Description,Permet aux castors souffrant de brûlures de se reposer  pendant que quelqu’un ajuste le <color=green>baume médical</color> pour en faire un baume huileux à base de <color=green>graines de tournesol</color>.,1096
Lapantouflemagic.MedicalBed_Disease.DisplayName,Lit médical : Maladie Bénigne,1097
Lapantouflemagic.MedicalBed_DiseaseDescription,Permet aux castors souffrant de maladies bénignes de se reposer  pendant que quelqu’un ajuste le <color=green>baume médical</color> pour en faire une potion à base de <color=green>fleur de ronces</color>.,1098
Lapantouflemagic.IrrigationLodge.DisplayName,Loge d’Irrigation,1099
Lapantouflemagic.WonderIrrigationTower.DisplayName,Bain Public Surélevé à Irrigation,1102
Lapantouflemagic.WonderIrrigationTower.FlavorDescription,"« Si les gens trouvent que les tours d’irrigation sont nulles, ils suffit de les améliorer jusqu’à ce que les gens les apprécient. »
- Un castor charpentier",1103
Lapantouflemagic.WonderIrrigationTower.Description,"La tour d’irrigation ultime : un bain public placé en hauteur qui irrigue les cultures en utilisant l’eau sale, ce qui les fertilise, le tout avec une empreinte au sol minimale.
<color=green>La consommation d’eau est proportionnelle à la surface irriguée.
Croissance des plantes +15%</color>
<color=#FF6EC7>Peut fonctionner sans travailleur dédié.</color>",1104
Lapantouflemagic.Irrigation.group.DisplayName,Irrigation,1106
Good.SolarCell.DisplayName,Panneau Solaire,1107
Good.SolarCell.PluralDisplayName,Panneaux Solaires,1108
Lapantouflemagic.DeepRuin.Group.DisplayName,Exploration de l’Abysse,1109
Lapantouflemagic.HoomanUndergroundFactory.DisplayName,Équipe de Manutention de l’Usine Souterraine Hoomaine,1115
Lapantouflemagic.HoomanUndergroundFactory.Description,"Envoie dans l’abysse une équipe de castors spécialisés en mécanique hoomaine qui vont réparer et réactiver des fabricateurs dépassant de loin notre niveau technologique.
<color=#FF6EC7>Des taches qui auraient pris des jours à des artisans qualifiés peuvent être réalisées en quelque heures à peine !</color>",1116
Lapantouflemagic.HoomanUndergroundFactory.FlavorDescription,"« Apparemment une des plus grande peurs des hoomains était que leurs machines ne se révoltent contre eux, quels idiots ! Comment ce gros tas de ferraille pourrait – Aie ! Ça m’a zappé ! »",1117
Lapantouflemagic.GasExctractor.DisplayName,Extracteur de Gaz,1118
Lapantouflemagic.GasExctractor.Description,Une pompe mécanique qui va exploiter les diverses poches de gaz identifiées par les équipes d’exploration.,1119
Lapantouflemagic.GasExctractor.FlavorDescription,« Vous n’imaginez pas toutes les odeurs qu’on rencontre là-dessous... »,1120
Lapantouflemagic.DeepMinePILEstorage.DisplayName,Tas de Stockage Profond,1121
Lapantouflemagic.DeepMinestorage.Description,Réutilise un secteur vide du complexe hoomain abandonné pour y stocker une quantité excessive de ressources,1122
Lapantouflemagic.DeepMinePILEstorage.FlavorDescription,"« Ce complexe est si immense qu’on pourrait passer toute une vie à l’explorer. »
- Un castor explorateur",1123
Lapantouflemagic.DeepMineBOXStorage.DisplayName,Entrepôt de Stockage Profond,1124
Lapantouflemagic.DeepMineBOXStorage.FlavorDescription,"« Mais pourquoi avaient-ils besoin d’autant d’espace ? Ils ne comptaient quand même pas vivre là-dedans ? »
- Un castor explorateur",1125
Lapantouflemagic.NuclearWasteCollector.DisplayName,Centre d’Expédition de Minage de Déchets Nucléaires,1126
Lapantouflemagic.NuclearWasteCollector.Description,"Envoie dans l’abysse une équipe de castors spécialisés dans la récupération des trucs bizarrement chauds que les hoomains on enterré ici il y a des lustres, afin qu’on puisse le raffiner en quelque chose d’utile.",1127
Lapantouflemagic.NuclearWasteCollector.FlavorDescription,"« Explorer ? Ah non, non, non, c’est pas mon travail. J’ai choisi ce poste parce que ne veux pas être tué par un truc sournois et invisible ! »",1128
Reciepe.BetterAlcohol.DisplayName,Fermentation et Distillation Combinée d’Alcool de Riz,1129
Reciepe.ResinSynthesis.DisplayName,Synthèse de Résine Artificielle,1130
Reciepe.Cubane.DisplayName,Synthèse d’Octanitrocubane,1131
Lapantouflemagic.AbyssTourismOffice.DisplayName,Office du Tourisme de l’Abysse,1132
Lapantouflemagic.AbyssTourismOffice.Description,"Organise des visites guidées des secteurs sûrs et déjà explorés des ruines souterraines.
Garanti 100% Grue-free",1133
Lapantouflemagic.AbyssTourismOffice.FlavorDescription,"« Tout le frisson de l’aventure et du risque de se faire manger par une Grue, sans effectivement se faire manger par une Grue. »",1134
Reciepe.Incinerate_sawdust.DisplayName,Brûler le trop-plein de sciure,1137
Lapantouflemagic.HoomanUndergroundChemPlant.DisplayName,Équipe de Manutention du Laboratoire Souterrain Hoomain,1138
Lapantouflemagic.HoomanUndergroundChemPlant.Description,"Envoie dans l’abysse une équipe de castors chimistes qui vont étudier et réactiver un ancien laboratoire de synthèse chimique hoomain.
<color=#FF6EC7>Leur procédés étaient bien plus avancés que les nôtres, nous allons sûrement tant apprendre !</color>",1139
Lapantouflemagic.HoomanUndergroundChemPlant.FlavorDescription,« Fabriquer de la résine à partir d’éléments de base ? C’est incroyable ! »,1140
Lapantouflemagic.NEWLumberjackHouse.DisplayName,Grange des Bûcherons,1141
Lapantouflemagic.NEWLumberjackHouse.Description,"Un bâtiment mi-grange mi-loge servant de lieu de travail pour un groupe de bûcherons. Contient des outils pour les aider à faire leur travail efficacement.
",1142
Lapantouflemagic.NEWLumberjackHouse.FlavorDescription,"« Mon papa c’est le meilleur ! Il a construit toute la maison ! »
- Fanfaronnade typique de chaton",1143
Lapantouflemagic.TappersShack.Description,"Emploie une équipe de saigneurs pour récolter la résine des pins
<color=#FF6EC7>Peut porter une amélioration</color>
<color=#00FFFF>Bâtiment étanche</color>",761
Lapantouflemagic.TriangleGatheringHouse.DisplayName,Chalet des Cueilleurs,1144
Lapantouflemagic.TriangleGatheringHouse.Description,"Une ferme modifiée pour permettre a un groupe de cueilleurs de se retrouver et se répartir les tâches.
<color=#FF6EC7>Peut porter une amélioration</color>
<color=#00FFFF>Bâtiment étanche</color>",1145
Lapantouflemagic.TriangleGatheringHouse.FlavorDescription,"« Que je ne te prenne pas à entrer couvert de boue et de jus de baies ! Va te doucher ou je te jette dans la rivière moi-même ! »
- Maman castor, tous les soirs.",1146
Lapantouflemagic.NEWFarmhouse.Description,"Emploie un paysan qui plante et récolte des cultures.
<color=#FF6EC7>Peut porter une amélioration</color>
<color=#00FFFF>Bâtiment étanche</color>",494
Lapantouflemagic.Woodupgrade.Description,"Un module d’amélioration à placer sur une <color=#FFA500>Petite Tour</color> (gauche) adjacente à un bâtiment à <color=#FF6EC7>Toit Triangulaire</color> (droite).
Emploie <color=green>10 Camionneurs</color>"".
<color=#00FFFF>Bâtiment étanche</color>",974
Lapantouflemagic.NiceView.DisplayName,Plateforme d'Observation,455
Lapantouflemagic.ContaminatedJail.Description,"Une geôle pour isoler les castors contaminés du reste de la population.
Les castors enfermés n’auront pas besoin d’abri, de se laver, ni de boire, de manger ou dormir jusqu’à ce qu’ils se sentent mieux.",792
Reciepe.NitrateSynthesis.PluralDisplayName,Synthèse de Nitrates,1150
Lapantouflemagic.AssemblyLine.DisplayName,Ligne d’Assemblage,1151
Lapantouflemagic.AssemblyLine.Description,"Un grand bâtiment industriel dans lequel on transforme à la chaîne des ressources en biens de consommation.
<color=#00FFFF>Bâtiment étanche</color>",1152
Lapantouflemagic.AssemblyLine.FlavorDescription,« La grue à l’étage est purement décorative ? »,1153
Bot.DisplayName.WaterBeaver,Robot Camionneur {0},1156
Lapantouflemagic.PhDInRobotics.DisplayName,Doctorat en Robotique,1157
Lapantouflemagic.PhDInRobotics.PluralDisplayName,Doctorats en Robotique,1158
Lapantouflemagic.Heavygravitybattery.DisplayName,Centrale à Gravité Lourde,1159
Lapantouflemagic.Heavygravitybattery.Description,Une centrale à gravité renforcée utilisant des matériaux extrêmement denses comme poids.,1160
Lapantouflemagic.Heavygravitybattery.FlavorDescription,"« Franchement c’est du gâchis, mais les gens aiment bien la lueur du poids. »",1161
Lapantouflemagic.BotHaulingStation.DisplayName,Aire d’Attente pour Robots Camionneurs,1162
Lapantouflemagic.BotHaulingStation.Description,"Fournit un point de départ pour le programme de livraison des robots.
Les robots n’ayant pas de livraison a effectuer attendront ici.",1163
Lapantouflemagic.BotHaulingStation.FlavorDescription,« Reste là et sois sage. »,1164
Lapantouflemagic.Toggle.Arrow,►,1168
Lapantouflemagic.FarmLumberjackUpgrade.DisplayName,Combles de Bûcheronnage,1169
Lapantouflemagic.FarmLumberjackUpgrade.Description,"Un module d’amélioration à placer entre deux bâtiments à <color=#FF6EC7>Toit Triangulaire</color>.
Plus de bûcherons ! Mort aux arbres !
A un grand espace de stockage.
<color=#00FFFF>Bâtiment étanche</color>",1170
Lapantouflemagic.FarmLumberjackUpgrade.FlavorDescription,« T’imagines l’enfer si on avait pas insisté pour avoir une grue ? »,1171
Lapantouflemagic.FarmUpgradeA.Description,"Un module d’amélioration à placer entre deux bâtiments à <color=#FF6EC7>Toit Triangulaire</color>.
Emploie <color=green>4 constructeurs</color>.
Peut stocker beaucoup de bazar récupéré  dans les débris.
<color=#00FFFF>Bâtiment étanche</color>",486
Lapantouflemagic.FarmUpgradeC.Description,"Un module d’amélioration à placer entre deux bâtiments à <color=#FF6EC7>Toit Triangulaire</color>.
L’endroit idéal pour jouer a ""Tunnels et Hoomains"" !
Stocke également des caisses.
<color=#00FFFF>Bâtiment étanche</color>",492
Lapantouflemagic.FarmUpgradeD.Description,"Un module d’amélioration à placer entre deux bâtiments à <color=#FF6EC7>Toit Triangulaire</color>.
Plus de paysans ! Nous vaincrons les choux !
A un grand espace de stockage pour les récoltes.
<color=#00FFFF>Plantez des choux rouges près de ce bâtiment pour enlever l’alerte ""rien à faire à portée""</color>
<color=#00FFFF>Bâtiment étanche</color>
<color=red>NE PEUT PAS PLANTER LES CULTURES</color>",807
Lapantouflemagic.Woodupgrade_Gatherer.DisplayName,Tour de Séchage des Cueilleurs,1172
Lapantouflemagic.Woodupgrade_Gatherer.Description,"Un module d’amélioration à placer sur une <color=#FFA500>Petite Tour</color> (gauche) adjacente à un bâtiment à <color=#FF6EC7>Toit Triangulaire</color> (droite).
Encore plus de cueillette ! Les baies n’ont qu’à bien se tenir !
<color=#00FFFF>Bâtiment étanche</color>",1173
Lapantouflemagic.Woodupgrade_Gatherer.FlavorDescription,"« Tu as juste à l’attacher la-haut pour la nuit, et quand tu reviendra, il se comportera beaucoup mieux. »",1174
Lapantouflemagic.Statue_Dunking.DisplayName,Statue du Plongeon,1175
Lapantouflemagic.Statue_Dunking.Description,Une statue pour honorer les… heuu… qui a fait ça ?,1176
Lapantouflemagic.Statue_Dunking.FlavorDescription,Gblublbulbluglgll !,1177
Lapantouflemagic.Statue_Farmer.DisplayName,Statue de Paysan,1178
Lapantouflemagic.Statue_Farmer.Description,"Une statue pour honorer les paysans, sans qui nous mourrions tous de faim.",1179
Lapantouflemagic.Statue_Farmer.FlavorDescription,« Et un gros sac de graines ! Un ! »,1180
Lapantouflemagic.Statue_Lumberjack.DisplayName,Statue de Bûcheron,1181
Lapantouflemagic.Statue_Lumberjack.Description,"Une statue pour honorer les bûcherons, sans qui on ne pourrait rien construire.",1182
Lapantouflemagic.Statue_Lumberjack.FlavorDescription,« Quels arbres ont le meilleur gôut ? C’est notre secret ! »,1183
Lapantouflemagic.Statue_Metalworker.DisplayName,Statue de Forgeron,1184
Lapantouflemagic.Statue_Metalworker.Description,"Une statue pour honorer les forgerons, sans qui il n’y aurait pas de progrès.",1185
Lapantouflemagic.Statue_Metalworker.FlavorDescription,« Bim ! Bam ! Et une lame de scie en plus ! »,1186
Lapantouflemagic.Statue_Pointer.DisplayName,Statue du Curseur,1187
Lapantouflemagic.Statue_Pointer.Description,Une statue montrant le rêve de tout castor : attraper le truc pointu qui vole.,1188
Lapantouflemagic.Statue_Pointer.FlavorDescription,« Je souhaite que toute l’eau polluée se transforme en limonade ! »,1189
Lapantouflemagic.Statue_Pregnant.DisplayName,Statue Enceinte,1190
Lapantouflemagic.Statue_Pregnant.Description,Une statue d’une très grosse et très enceinte future maman castor.,1191
Lapantouflemagic.Statue_Pregnant.FlavorDescription,"« Si jamais elle accouche pour de vrai, FUYEZ ! »",1192
Lapantouflemagic.Statue_UpsideDown.DisplayName,Statue à l’Envers,1193
Lapantouflemagic.Statue_UpsideDown.Description,"Une statue d’un castor faisant le pitre, faite par un castor farceur.
Taillée d’un seul tenant dans un énorme rondin.",711
Lapantouflemagic.Statue_UpsideDown.FlavorDescription,« ¡ ᴉdno⅄ »,1195
Lapantouflemagic.MechanicalComputerBlueprint.DisplayName,Ordinateur Mécanique pour Automate,1011
Lapantouflemagic.MechanicalComputerBlueprint.PluralDisplayName,Ordinateurs Mécaniques pour Automate,1012
Lapantouflemagic.GoldFence.DisplayName,Clôture en Or,1194
Lapantouflemagic.GoldFence.Description,"Une clôture en or massif pour les gens qui en ont des tonnes à portée de patte, allez savoir pourquoi.",1195
Lapantouflemagic.GoldFence.FlavorDescription,"« Oooh, ça brille ! »",1196
Lapantouflemagic.FenceGate.DisplayName,Portique en Or,1197
Lapantouflemagic.FenceGate.Description,Permet aux castors d’entrer et sortir avec classe d’une zone clôturée.,1198
Lapantouflemagic.FenceGate.FlavorDescription,"« À ce qu’il paraît, si on y met le feu ça ouvre une porte vers une autre dimension ! »",1199
