ID,Text,Comment
Lapantouflemagic.Topentrancewatertightlodge.Description,"一个中等大小的防水小屋，围绕着梯子建造，有一个侧检修门。
可以堆叠在自己身上，变体，并可以承载选定的建筑。
拥有两个家庭，两名劳工</color>。
<color=#00FFFF>用作堤坝</color>
<color=#FF0000>警告：建筑物不能在自己的体积下建造</color>",801
Lapantouflemagic.Topentrancewatertightlodge.FlavorDescription,"""得益于水桶技术的最新发展，水甚至不会进入中央""
 -BeavX technologies CEO",802
Lapantouflemagic.Topentrancewatertightlodge_segment.DisplayName,筒子楼（无门）,803
Lapantouflemagic.Topentrancewatertightlodge_segment.Description,"一个中等大小的防水小屋，围绕着梯子建造，但由于美观的原因没有侧门。
可以堆叠在自己身上，变体，并可以承载选定的建筑。
拥有两个家庭，并雇佣了两名运输员</color>。
<color=#00FFFF>防水建筑</color>
<color=#FF0000>警告：建筑物不能在自己的体积下建造</color>",804
Lapantouflemagic.Topentrancewatertightlodge_segment.FlavorDescription,"""我想知道我们能达到多高…”
-伐木工海狸",805
Building.GiantBuriedTank.Description,"一个巨大的储罐，又大又重，需要非常有力的支撑才能不爆裂。
必须建在3x3x3的壁龛或坑中。
金属桁架必须卡在地面或可堆叠的防水建筑物上.
<color=green>查看广告牌以获得视觉帮助。</color>",806
Lapantouflemagic.BadwaterPump.Description,"一个更好的，机械操作的坏水泵站。
绝对是由一只疯狂（但更聪明）的海狸设计的。
螺旋桨需要被淹没。
<color=#00FFFF>可以在水下操作</color>.
<color=#00FFFF>防水建筑</color>",808
Lapantouflemagic.BadwaterPump.FlavorDescription,"""这个模型制作者是个虐待狂？什么是“决策者”？你在说什么？你喝了那个东西吗？""
-忧心忡忡的护士",809
Need.Injury.DeathMessage,<color=red>斯普劳奇！任何人都不应该看到此消息</color>,810
Billboard.TechTreeBoard.DisplayName,技术树板,812
Billboard.TechTreeBoard.Description,"一块展示白爪派技术进步的广告牌。
如果你想建造一些遥不可及的东西，知道这一点很有用。
还显示在何处制作的内容。",813
Lapantouflemagic.Dandelion.PluralDisplayName,蒲公英,814
Good.CerealBar.DisplayName,谷物棒,815
Good.CerealBar.PluralDisplayName,谷物棒,816
Lapantouflemagic.MicroPump.DisplayName,坏水泵管道升级,817
Lapantouflemagic.MicroPump.Description,一种非常深的泵，能够将液体甚至拉到悬崖顶部。从连接到坏水泵的连接处获取电力。输出非常低。经常弄得一团糟.,818
Lapantouflemagic.MicroPump.FlavorDescription,"""为什么我们不使用一个普通的水泵，用它来泵坏水呢？""",819
Lapantouflemagic.SAquiferPumpBlueprint.Fancy.DisplayName,含水泵花式蓝图,825
Lapantouflemagic.SAquiferPumpBlueprint.Fancy.PluralDisplayName,含水泵花式蓝图,826
Lapantouflemagic.SAquiferPumpBlueprint.DisplayName,含水泵蓝图,827
Lapantouflemagic.SAquiferPumpBlueprint.PluralDisplayName,含水层泵蓝图,828
Lapantouflemagic.BIGAquiferPump.DisplayName,大型含水泵,829
Lapantouflemagic.BIGAquiferPump.Description,一个更大的水泵，价格高出三倍，但效率高出五倍.,830
Lapantouflemagic.BIGAquiferPump.FlavorDescription,"""我们能试着用它喷出熔岩吗？会很有趣！""
-一个建筑师",831
Lapantouflemagic.TameBrambles.DisplayName,荆棘,833
Lapantouflemagic.TameBrambles.FlavorDescription,"""河狸会做些什么来给生活增添情趣呢？""",834
Lapantouflemagic.Brambles.DisplayName,野生荆棘,835
Lapantouflemagic.Handicrafter.Toggle,手工艺人,837
Lapantouflemagic.PitandLadder.Group,筒子楼,840
Lapantouflemagic.Topentrancewatertightlodge_Builders.DisplayName,筒子楼(带侧门),841
Lapantouflemagic.Topentrancewatertightlodge_Builders.Description,"一个中等大小的防水小屋，围绕着梯子建造，有一个侧检修门。
可以堆叠在自己身上，变体，并可以承载选定的建筑.
2个家庭  <color=green>3名劳工</color>.
<color=#00FFFF>防水建筑</color>
<color=#FF0000>警告：建筑物不能在自己的体积下建造</color>",842
Lapantouflemagic.Topentrancewatertightlodge_Builders.FlavorDescription,"""这样建立起来当然很方便，但我们不是在做和胡曼人一样的事情吗？""
-一个忧心忡忡的工程师",843
Lapantouflemagic.Topentrancewatertightlodge_BuildersDoorless.Description,"一个中等大小的防水小屋，围绕着梯子建造，但由于美观的原因没有侧门。
可以堆叠在自己身上，变体，并可以承载选定的建筑。
2个家庭 <color=green>3名劳工</color>.
<color=#00FFFF>防水建筑</color>
<color=#FF0000>警告：建筑物不能在自己的体积下建造</color>",844
Lapantouflemagic.Topentrancewatertightlodge_BuildersDoorless.DisplayName,筒子楼(无门),845
Lapantouflemagic.WashingMachine.DisplayName,海狸洗衣机,846
Lapantouflemagic.WashingMachine.Description,"一种奇特的装置，旨在使用机械动力清洗和净化海狸。
一半的效果实际上是由于净化了海狸的胃.",847
Lapantouflemagic.WashingMachine.FlavorDescription,"""Bleeeaaaaaaaaagh""
 -骑行中的每一只海狸",848
Good.MechanicalWaterpumpBlueprint.DisplayName,海狸洗衣机蓝图,849
Good.MechanicalWaterpumpBlueprint.PluralDisplayName,海狸洗衣机蓝图,850
Good.MechanicalWaterpumpFancyBlueprint.DisplayName,海狸洗衣机花式蓝图,851
Reciepe.MechanicalWaterpumpBlueprintCopy.DisplayName,海狸洗衣机水泵,852
Good.MechanicalWaterpumpFancyBlueprint.PluralDisplayName,海狸洗衣机花式蓝图,853
Lapantouflemagic.CrappyIrrigationTower.DisplayName,小型灌溉塔,854
Lapantouflemagic.CrappyIrrigationTower.Description,一个用原木建造的破旧浴缸，为了用脏水灌溉，故意让它漏水.,855
Lapantouflemagic.CrappyIrrigationTower.FlavorDescription,"""我们应该建造一座合适的大坝，因为这不会持续下去。”
-一只农民海狸",856
Lapantouflemagic.MedicalTreatment.DisplayName,医疗,857
Lapantouflemagic.MedicalTreatment.CriticalDescription,这只河狸每天都要接受治疗.,858
Lapantouflemagic.TerrainBlock.Description,海狸建造的人工地形块，是清除<color=red>机械钻</color>产生的多余污垢的有用方法,859
Lapantouflemagic.Overhang.Description,"一种附在墙上的小平台，用来形成一条走道。
只能附着在悬崖、<color=#00FFFF>防水</color>建筑或巨型柱子的侧面.",860
Lapantouflemagic.Overhang_ALT.Description,"一个额外的侧平台，可以卡在建筑物之间或楼层之间。
在它下面占用的空间较小，并且可以延伸规则的悬挑。
只能附着在悬崖、<color=#00FFFF>防水</color>建筑或巨型柱子的侧面",861
Good.BrainSalts.DisplayName,脑白金,862
Good.BrainSalts.PluralDisplayName,脑白金,863
Good.BadShrooms.DisplayName,多彩蘑菇,864
Good.BadShrooms.PluralDisplayName,多彩蘑菇,865
Good.Amazake.DisplayName,半发酵清酒,866
Good.Amazake.PluralDisplayName,半发酵清酒,867
Good.ChemistrySet.DisplayName,实验室玻璃器皿,869
Good.ChemistrySet.PluralDisplayName,实验室玻璃器皿,870
Lapantouflemagic.SmallBadwaterPump.DisplayName,小型恶水泵,871
Lapantouflemagic.SmallBadwaterPump.Description,"一个小型的、手动操作的恶水泵站。
可能是由一只疯狂的海狸设计的。螺旋桨需要被淹没。
<color=#00FFFF>可以在水下操作</color>
<color=#00FFFF>防水建筑</color>",872
Lapantouflemagic.SmallBadwaterPump.FlavorDescription,"""为什么会有人设计这样的东西？这些天的年轻人。。。""
-无牙智者，年长的海狸""",873
Need.Trebuchetdeath.DeathMessage,<color=green>认为躲在投石篮里会很有趣。公平地说，确实如此.</color>,874
Lapantouflemagic.DrinksNeedGroup.DisplayName,饮料,875
Lapantouflemagic.SciencePoints.bad,低效的科学,876
Lapantouflemagic.SciencePoints.Good,高效科学,877
Lapantouflemagic.Distillery.DisplayName,酿酒厂,878
Lapantouflemagic.Distillery.Description,"一种专门从天然或人造资源中制备纯化成分的建筑.
<color=#00FFFF>防水建筑</color>",879
Lapantouflemagic.Distillery.FlavorDescription,"""难道炼金术士也不能这么做吗？""
-海狸妈妈",880
Good.Cure.DisplayName,耐污染系数,881
Good.Cure.PluralDisplayName,耐污染系数,882
Lapantouflemagic.4Dynamite.DisplayName,四重炸药,883
Lapantouflemagic.SmallAquiferPumpCopy.DisplayName,含水泵 ,884
Lapantouflemagic.DamDrain.FlavorDescription,请不要用树枝、原木或你虚荣的敌人的身体挡住刀刃.,886
Lapantouflemagic.WaterCannonH.DisplayName,水炮 70°,887
Lapantouflemagic.WaterCannonH.Description,"机械水泵的一个有趣的演变，它以70°的角度为远程灌溉喷水。
允许在高空但在短距离内送水.
<color=green>工作会在水位达到蓝色旗帜时停止</color>",888
Lapantouflemagic.WaterCannonL.DisplayName,水炮 30°,889
Lapantouflemagic.WaterCannonL.Description,"机械水泵的一个有趣的演变，它以30°的角度为远程灌溉喷水。
以牺牲海拔为代价最大限度地扩大射程
<color=green>工作会在水位达到蓝色旗帜时停止</color>",890
Lapantouflemagic.WaterCannonM.DisplayName,水炮 45°,891
Lapantouflemagic.WaterCannonM.Description,"机械水泵的一个有趣的演变，它以45°的角度为远程灌溉喷水。
在范围和高程之间提供良好的平衡.
<color=green>工作会在水位达到蓝色旗帜时停止</color>",892
Lapantouflemagic.BananaTree.DisplayName,香蕉树,893
Lapantouflemagic.BananaTree.FlavorDescription,现在我们只需要巧克力和冰淇淋…,894
Lapantouflemagic.Banana.DisplayName,香蕉,895
Lapantouflemagic.Banana.PluralDisplayName,香蕉,896
Lapantouflemagic.GreenHouse.DisplayName,温室,897
Lapantouflemagic.GreenHouse.Description,"一个大温室,加快香蕉成长
可以在上面放一个大平台.
<color=red>可压碎的建筑！
只能种香蕉！
这座建筑不是防水的！</color>",898
Lapantouflemagic.GreenHouse.FlavorDescription,"""如果你只吃香蕉，你的牙齿就不会磨损，最终它们会长得很长，穿过你的头骨。”
-海狸妈妈",899
Lapantouflemagic.Trebuchet.Description,唯一现实的方法是清除那些无用的石头。也让一个书呆子可以稍微研究一下弹道学.,900
Lapantouflemagic.Badbucket.DisplayName,恶水攒水点,901
Lapantouflemagic.Badbucket.Description,几根原木和木板随意地排列在一个平台上，几乎不足以用水桶舀坏水，希望不会弄脏自己.,902
Lapantouflemagic.Badbucket.FlavorDescription,"""我相信我们可以用这种液体做一些有用的事情，我们只需要一个足够愚蠢的人来接受它。鲍比肯定能胜任这项任务.""
 -科学家海狸",903
Lapantouflemagic.ZauerKrautBarrel_Noworker.DisplayName,发酵桶（无工人）,904
Lapantouflemagic.ZauerKrautBarrel_Noworker.Description,一个桶，可以装满不同的东西，让它们发酵、腌制或分解.,905
Lapantouflemagic.ZauerKrautBarrel.DisplayName,发酵桶,906
Lapantouflemagic.ZauerKrautBarrel.Description,一个桶，可以装满不同的东西，让它们发酵、腌制或分解。此变体有一个专门的工作人员.,907
Lapantouflemagic.ZauerKrautBarrel.FlavorDescription,"""一个没有人打开的封闭空间？很有趣""
 -侏儒杰克",908
Lapantouflemagic.Crappywindmills.DisplayName,风车,909
Luc.Library.Description,"一座很大的建筑，里面有很多书可供学习。
可以使用分层浏览工具看到内部结构.
<color=green>模块可以放在里面</color>",910
Lapantouflemagic.Factory.Description,"一座大型工业建筑，用于将金属熔化成钢并制造有价值的物品.
<color=#00FFFF>防水建筑</color>",912
Lapantouflemagic.TreeNursery.Description,"一座专门的建筑，农学家在室外种植之前，会仔细照料小树苗并种植外来物种.
<color=red>房屋主体可以从底部连接到梯子或坑和梯子小屋.</color>
<color=#00FFFF>升级后可以防水</color>",914
Lapantouflemagic.LargeWaterWheel.Description,更大、更高效的水轮，侧面支撑.,915
Lapantouflemagic.NewDistrictCenter.Description,"一个标志着村庄中心的大小屋
<color=red>可以从底部连接到梯子或坑和梯子小屋。
这座建筑不防水.</color>",916
Lapantouflemagic.BIT.Description,"一个先进的科学研究所，为最聪明的海狸开发新技术
<color=red>这座建筑不是防水的！</color>",917
Lapantouflemagic.GreaterCookingtent.Description,"一个大帐篷，河狸可以在里面聚会和闲逛，同时制作传说中的“德勒克斯炖菜”。
<color=#FF6EC7>可以在没有工人的情况下工作</color>",919
Lapantouflemagic.Fireflyfarm.DisplayName,萤火虫美容站,920
Lapantouflemagic.Fireflyfarm.Description,"个为最无畏的海狸保留的不同寻常的工作场所。从微小的幼虫身上长出巨大的食肉萤火虫，以便从它们的腹部获取发光的液体。
贪婪的野兽一直被附在身上，以使<i>过程</i>安全.",921
Lapantouflemagic.Fireflyfarm.FlavorDescription,"""你看装备：每件坏事都有一线希望！处理这些很容易，它会做什么？吃掉我的假牙手臂？哈""
 -海狸爷爷，谈如何过上幸福的生活.",922
Lapantouflemagic.RobotParts.DisplayName,机器人零件,923
Lapantouflemagic.RobotParts.PluralDisplayName,机器人零件,924
Lapantouflemagic.InsectLarva.DisplayName,昆虫幼虫,925
Lapantouflemagic.InsectLarva.PluralDisplayName,昆虫幼虫,926
Need.Insectdeath.DisplayName,萤火虫之死,927
Need.Insectdeath.DeathMessage,<color=green>不知道“食肉动物”是什么意思，试着抚摸一只巨大的萤火虫，证明向老师提问总是更好的</color>,928
Lapantouflemagic.Glowfluid.DisplayName,发光液体,929
Lapantouflemagic.Glowfluid.PluralDisplayName,发光液体,930
Lapantouflemagic.BridgePlatform.DisplayName,桥梁平台,931
Lapantouflemagic.BridgePlatform.Description,"为了安全使用，需要在相对的两侧找到支撑的轻型平台.
<color=green>可以放置在 </color><color=red>不透水的</color><color=green> 建筑</color>",932
Lapantouflemagic.BridgePlatform.FlavorDescription,"""最后，我们可以制作一个合适的三维食物迷宫
-一个建筑师",933
Lapantouflemagic.GiantLogBridge.Description,"半棵红杉巧妙地夹在两个支撑结构之间.
可以在上面建造，并配有灯，使潜在的作物仍能在下面生长。此外，来自较低楼层的海狸不必生活在完全黑暗的环境中.",935
Lapantouflemagic.GiantLogBridge.FlavorDescription,"""真的没有人担心这个东西掉下来吗？""
-一只农民海狸",936
Lapantouflemagic.FruitBar.DisplayName,水果吧,937
Lapantouflemagic.FruitBar.Description,"一个巨大的聚会大厅，海狸可以在这里满足所有与水果或饮料相关的需求，或者享受一些舞蹈和社交聚会。
食谱失去了口渴的价值，但能更有效地满足所有水果和饮料的需求
<color=green>'’水果吧’’项目只能存储在此处</color>.
<color=#00FFFF>防水建筑</color>",938
Lapantouflemagic.FruitBar.FlavorDescription,"""铁牙会认为这个地方很浪费，但那是因为他们讨厌娱乐。也因为他们没有十几种不同的饮料可供选择.",939
Lapantouflemagic.primitivedam3x3Utilityupgrade.DisplayName,泄洪闸坝,940
Lapantouflemagic.primitivedam3x3Utilityupgrade.Description,"可以升高或降低以控制水流的机械化水坝。
可以直接在地面上建造，不需要基础坝.
<color=#00FFFF>泄洪闸</color>",941
Lapantouflemagic.primitivedam3x3Utilityupgrade.FlavorDescription,看棒和胶水不可思议的力量！当然还有螺丝、木板、金属梁和适当的平面.,942
Lapantouflemagic.Buffet.DisplayName,自助餐厅,943
Lapantouflemagic.Buffet.Description,"一个巨大的四层厨房，旨在让一个大型自助餐式餐厅永久运行，这样海狸就可以在一个地方找到它们想要的每一种食物.
也可作为社交聚会场所.
失去了食物的价值，但更有效地满足了每一种特定的食物需求
<color=green>'’自助餐’’ 项目只能存储在此处</color>.
<color=#00FFFF>防水建筑</color>",944
Lapantouflemagic.Buffet.FlavorDescription,"""如果他们不害怕走在这个…看起来脆弱的…玻璃上，Folktails会喜欢这个地方的。。。悬空几米……我……嗯……我有荆棘要割，再见！""",945
Lapantouflemagic.MintEssence.DisplayName,吸热精华,946
Lapantouflemagic.MintEssence.PluralDisplayName,吸热精华,947
Lapantouflemagic.ReciepeToggle.Null,压榨,954
Lapantouflemagic.DamDrainIN.DisplayName,大坝排水室（向内）,955
Lapantouflemagic.DamDrainOUT.DisplayName,大坝排水室（室外）,956
Lapantouflemagic.Mushroomfarm.DisplayName,转基因生长实验室,957
Lapantouflemagic.Mushroomfarm.Description,"一个封闭的地方，在最佳条件下种植转基因蘑菇或植物，产量和生长速度令人难以置信.
<color=#FF6EC7>可以在没有工人的情况下工作.</color>
<color=#00FFFF>防水建筑</color>",958
Lapantouflemagic.Mushroomfarm.FlavorDescription,"""我应该吃这个红白蘑菇吗？看起来很美味“”
-鲍比，傻瓜，遗言.",959
Lapantouflemagic.MechanizedPinkwoodFarm.DisplayName,发条水培花簇农场,960
Lapantouflemagic.MechanizedPinkwoodFarm.Description,"一种复杂的装置，可以巧妙地将机械能转化为原木。
必须定期更换锯片.
<color=green>需要劳工</color> 将多余的资源储存起来.",961
Lapantouflemagic.MechanizedPinkwoodFarm.FlavorDescription,"""海狸工程学的第一条规则是不要太仔细地研究其机制""
 -海狸爷爷，关于他的胡子发生了什么事.",962
Lapantouflemagic.OmniFood.DisplayName,自助餐,963
Lapantouflemagic.OmniFood.PluralDisplayName,自助餐,964
Lapantouflemagic.OmniDrink.DisplayName,水果吧,965
Lapantouflemagic.OmniDrink.PluralDisplayName,水果吧,966
Good.Ananasjuice.DisplayName,凤梨汁,967
Good.Ananasjuice.PluralDisplayName,凤梨汁,968
Lapantouflemagic.WarmStorageBaseR.DisplayName,手指炉,969
Lapantouflemagic.WarmStorageBase.Description,一种消耗木材的储存结构。用于盛放和保温大量熟食,789
Lapantouflemagic.HaulingTower.DisplayName,牵引塔,970
Lapantouflemagic.HaulingTower.Description,这完全是一座由搬运工设计的建筑，旨在向建筑师、机械师和工程师展示谁真正在主持这场展览.,971
Lapantouflemagic.HaulingTower.FlavorDescription,"""至少观景台很整洁！""
 -一只农民海狸",972
Lapantouflemagic.Woodupgrade.DisplayName,林业升级组件,973
Lapantouflemagic.Woodupgrade.FlavorDescription,"""这座塔是干什么的？""
-困惑的伐木工海狸",975
ToolGroups.Lapantouflemagic.AdvancedBuildings,高级建筑,976
Lapantouflemagic.NewCentrifuge.DisplayName,离心机,977
Lapantouflemagic.NewCentrifuge.Description,"一种用于从胡曼核废料中净化核燃料的高沙漏形离心机.
为了维护传统，也充当了一个有些不切实际的住宅.
<color=#FF6EC7>可以在没有工人的情况下工作.</color>
<color=#00FFFF>防水建筑</color>",978
Lapantouflemagic.NewCentrifuge.FlavorDescription,值得庆幸的是，即使在最不可能的情况下，一些海狸也能睡觉.,979
Lapantouflemagic.NuclearPress.DisplayName,热核压机,980
Lapantouflemagic.NuclearPress.Description,"一种超大的压榨机，利用核能从葵花籽中挤出更多的油.
<color=#FF6EC7>可以在没有工人的情况下工作.</color>
<color=#00FFFF>防水建筑</color>",981
Lapantouflemagic.NuclearPress.FlavorDescription,可能住起来很安全.,982
Lapantouflemagic.NuclearFuel.DisplayName,核燃料,983
Lapantouflemagic.NuclearFuel.PluralDisplayName,核燃料,984
Lapantouflemagic.NuclearFuelFast.DisplayName,催化净化,985
Lapantouflemagic.NuclearFuelSlow.DisplayName,慢速净化,986
Lapantouflemagic.FermentationHouse.DisplayName,发酵房,987
Lapantouflemagic.FermentationHouse.Description,"一个小木屋，其居民的任务是供应和照顾六个发酵桶.
<color=#FF6EC7>可以在没有工人的情况下工作.</color>
<color=#00FFFF>防水建筑</color>",988
Lapantouflemagic.FermentationHouse.FlavorDescription,"""如果我为自己多留一些，没人会注意到…""
 -发酵池海狸",989
Lapantouflemagic.AdvancedWarmstorage.DisplayName,高级保温,990
Lapantouflemagic.AdvancedWarmstorage.Description,"用作食物保温.
热量是由塔中心的一根低级别放射性物质的巨大棒免费提供的，而且是永久性的.",991
Lapantouflemagic.AdvancedWarmstorage.FlavorDescription,"""更好的是，放在那里的食物永远不会腐烂，供应食物的傻瓜永远不会有试剂盒！""
-优生学海狸",992
Lapantouflemagic.NewFloodgateDam.DisplayName,泄洪闸坝,993
Lapantouflemagic.NewFloodgateDam.Description,一种复杂但极其方便的坝块，其墙可以升高或降低以控制水流.,994
Lapantouflemagic.NewFloodgateDam.FlavorDescription,"""啊，进步！""
-一只机械海狸",995
Lapantouflemagic.WaterStore.DisplayName,水存储,996
Good.Onigiri_Salt.DisplayName,饭团,997
Good.Onigiri_Salt.PluralDisplayName,饭团,998
Lapantouflemagic.Lotus.DisplayName,莲花,999
Lapantouflemagic.Lotus.PluralDisplayName,莲花,1000
Lapantouflemagic.Lotus.FlavorDescription,"""如果你找到一个黑色的，你可以以数千个卷心菜的价格卖给书呆子！""
-一只农民海狸",1001
Lapantouflemagic.Nenuphar.DisplayName,睡莲,1002
Lapantouflemagic.Nenuphar.PluralDisplayName,睡莲,1003
Lapantouflemagic.Lotus_Item.DisplayName,荷包,1004
Lapantouflemagic.Lotus_Item.PluralDisplayName,荷包,1005
Lapantouflemagic.Lotus_Flower.DisplayName,莲花,1006
Lapantouflemagic.Lotus_Flower.PluralDisplayName,莲花,1007
Lapantouflemagic.Lotusprocessing.DisplayName,采荷加工,1008
Good.DandelTea.DisplayName,莲花茶,1009
Good.DandelTea.PluralDisplayName,莲花茶,1010
Lapantouflemagic.FloodgateDamBlueprint.DisplayName,防洪闸门大坝蓝图,1015
Lapantouflemagic.FloodgateDamBlueprint.PluralDisplayName,防洪闸门大坝蓝图,1016
Lapantouflemagic.FloodgateDamFancyBlueprint.DisplayName,防洪闸门大坝幻想蓝图,1017
Lapantouflemagic.FloodgateDamFancyBlueprint.PluralDisplayName,防洪闸门大坝幻想蓝图,1018
Lapantouflemagic.SFITBFancyBlueprint.DisplayName,大型灌溉塔蓝图,1019
Lapantouflemagic.SFITBFancyBlueprint.PluralDisplayName,大型灌溉塔蓝图,1020
Lapantouflemagic.SFITBBlueprint.DisplayName,大型灌溉塔花式蓝图,1021
Lapantouflemagic.SFITBBlueprint.PluralDisplayName,大型灌溉塔花式蓝图,1022
Lapantouflemagic.MechanizedSpadderdockfarm.DisplayName,发条水培荷花场,1023
Good.Hydrogen.DisplayName,氢,1024
Good.Hydrogen.PluralDisplayName,氢,1025
Lapantouflemagic.RuinExploration.DisplayName,废墟勘探,1026
Lapantouflemagic.RuinExploration.PluralDisplayName,废墟勘探,1027
Lapantouflemagic.SkyExploration.DisplayName,天空探索,1028
Lapantouflemagic.SkyExploration.PluralDisplayName,天空探索,1029
Group.PowerShafts.DisplayName,动力传动轴,1030
Lapantouflemagic.ScrollHolder.DisplayName,卷动显示,1031
Lapantouflemagic.ScrollHolder.Description,一个小的卷轴存放处，用于方便从其他地区进口蓝图.,1032
Lapantouflemagic.ScrollHolder.FlavorDescription,"""枕头从哪里来的？ """,1033
Lapantouflemagic.NuclearPowerPlant.Group.DisplayName,核电站,1058
Lapantouflemagic.NuclearBase.DisplayName,核基地,1059
Lapantouflemagic.NuclearBase.Description,"<color=yellow>核电站1/4</color>
一个超大的结构，作为最多四个核反应堆组件的基础.
包含允许访问模块的内部路径。
<color=#00FFFF>防水建筑</color>",1060
Lapantouflemagic.NuclearBase.FlavorDescription,"""这么多浪费的空间……你知道用这么多土地我能种多少卷心菜吗？""
-一只农民海狸",1061
Lapantouflemagic.NuclearBoiler.DisplayName,核锅炉和宿舍,1062
Lapantouflemagic.NuclearBoiler.Description,"<color=yellow>核电站2/4</color>
设计用于支撑核锅炉和相关机械的大型建筑。也可以作为一个大房子使用，因为它当然可以，你期待什么？
<color=#00FFFF>防水建筑</color>",1063
Lapantouflemagic.NuclearBoiler.FlavorDescription,"""那里总是很好，很温暖，我喜欢。”
-海狸妈妈",1064
Lapantouflemagic.NuclearReactor1.DisplayName,基本核反应堆,1065
Lapantouflemagic.NuclearReactor1.Description,"<color=yellow>核电站3/4</color>
一个相对较弱的核反应堆，只使用低级核废料建造和提供动力。
<color=red>删除0.5 m³/s的液体。
即使不发电也会排水！</color>
需要冷却塔（第4/4部分）才能连接电源。
<color=#00FFFF>防水建筑</color>",1066
Lapantouflemagic.NuclearReactor2.DisplayName,先进核反应堆,1067
Lapantouflemagic.NuclearReactor2.Description,"<color=yellow>核电站3/4</color>
用核废料和核燃料混合建造的强大核反应堆。消耗核燃料。
<color=red>删除1.5 m³/s的液体。
即使不发电也会排水！</color>
需要冷却塔（第4/4部分）才能连接电源。
<color=#00FFFF>防水建筑</color>",1068
Lapantouflemagic.NuclearReactor3.DisplayName,超速核反应堆,1069
Lapantouflemagic.NuclearReactor3.Description,"<color=yellow>核电站3/4</color>
一个荒谬的超功率核反应堆，用纯净的核燃料建造和提供动力。
<color=red>删除4.5 m³/s的液体。
即使不发电也会排水！</color>
需要冷却塔（第4/4部分）才能连接电源。
<color=#00FFFF>防水建筑</color>",1070
Lapantouflemagic.NuclearReactor.FlavorDescription,"""每天早上都有人按下大按钮，如果你运气不好，KABOOM！
否则，直到第二天都不会发生任何事情。当然，这毫无意义，但这就是胡曼认为核能的工作原理。""
-胡曼历史学家海狸",1071
Lapantouflemagic.PowerPlantChemney.DisplayName,核蒸汽排放口,1072
Lapantouflemagic.PowerPlantChemney.Description,"<color=yellow>核电站4/4</color>
一种高高的中空塔，由巨大的半原木制成，用于将蒸汽引导到高空。
在这个过程中收集一些水，并允许将下面的反应堆连接到动力轴上.",1073
Lapantouflemagic.PowerPlantChemney.FlavorDescription,"""我有点想在那水里游泳…”
-核物理学家海狸",1074
Lapantouflemagic.PhDInNuclearPhysics.DisplayName,核物理博士,1075
Lapantouflemagic.PhDInNuclearPhysics.PluralDisplayName,核物理博士,1076
Lapantouflemagic.BetterDamDrain.DisplayName,大坝排水室,1077
Lapantouflemagic.DamDrain.Description,"一种小型水密房屋，支撑着一根直接用作动力竖井的大型排水管。
管道模块单独建造.
<color=#00FFFF>防水建筑</color>",1078
Lapantouflemagic.BetterDamDrainPIPE.DisplayName,大坝排水室管道模块（无限制）,1079
Lapantouflemagic.BetterDamDrainPIPE.Description,"与动力轴直接相连的大型管道，将安装在大坝排水室中。
将水推向指定的方向，而不考虑出口处的水位。",1080
Lapantouflemagic.BetterDamDrainPIPELimited.DisplayName,大坝排水室管道模块（有限制）,1081
Lapantouflemagic.BetterDamDrainPIPELimited.Description,"与动力轴直接相连的大型管道，将安装在大坝排水室中。
会将水推向指定的方向，但一旦管道被淹没就会停止。",1082
Lapantouflemagic.BetterDamDrainPIPE.FlavorDescription,"""它可以泵送任何液体，包括不小心的套件…""",1083
Lapantouflemagic.NEWEngine.Description,"燃烧甲烷来发电。
<color=#00FFFF>防水建筑</color>",1084
Billboard.NUCLEARBoard.DisplayName,核能广告路牌,1085
Billboard.NUCLEARBoard.Description,"Visual aid for installation of your very first home nuclear power plant.
Also usable for subsequent power plants.",1086
Lapantouflemagic.NuclearLevee.DisplayName,核用堤坝,1087
Lapantouflemagic.NuclearLevee.Description,"一个2米高的定制堤坝，专门用于安装在核反应堆之间，提高内池的滞留能力。
<color=#00FFFF>微不足道的堤坝</color>",1088
Lapantouflemagic.NuclearLevee.FlavorDescription,"""我从来都不记得为什么我们不建造大量的水坝……但如果我问他们，我相信他们都会嘲笑我，说我老了……”
-没有牙齿的聪明的海狸老人自言自语.",1089
Lapantouflemagic.BuildersTower.DisplayName,施工用塔架,1090
Lapantouflemagic.BuildersTower.FlavorDescription,"""他们中的一些人需要踩钉子才能吸取教训…""",1092
Lapantouflemagic.MedicalBed_Injury.DisplayName,医疗床：受伤,1093
Lapantouflemagic.MedicalBed_Injury.Description,让受伤的海狸在一个地方休息，尽情享用<color=green>半发酵的清酒</color>，这主要会导致它们偶尔呆在原地.,1094
Lapantouflemagic.MedicalBed_Burns.DisplayName,医用床：轻微烧伤,1095
Lapantouflemagic.MedicalBed_Burns.Description,由于<color=green>基本风油精</color>的舒缓作用，使烧伤的海狸得到一个休息和更快愈合的地方.,1096
Lapantouflemagic.MedicalBed_Disease.DisplayName,医疗床：轻度疾病,1097
Lapantouflemagic.MedicalBed_DiseaseDescription,由于<color=green>荆棘花</color>的药用特性，让生病的海狸得到休息和恢复.,1098
Lapantouflemagic.IrrigationLodge.DisplayName,灌溉小屋,1099
Lapantouflemagic.WonderIrrigationTower.DisplayName,大型施肥灌溉塔,1102
